date,item_id,price,item_count
2020-10-24,41,6.01,0.0
2019-05-18,53,7.87,0.0
2020-08-25,12,4.87,4.0
2021-01-05,71,3.98,0.0
2021-01-23,92,3.23,0.0
2019-05-12,43,7.13,0.0
2019-03-01,46,6.89,0.0
2019-05-15,30,5.08,0.0
2021-03-06,68,8.7,0.0
2019-07-21,72,6.53,0.0
2020-08-16,22,19.05,0.0
2021-08-01,58,13.66,0.0
2019-05-20,58,13.66,0.0
2020-12-29,70,16.28,0.0
2021-01-04,78,2.99,0.0
2021-06-18,24,7.91,0.0
2021-03-15,27,26.21,1.0
2020-08-29,79,3.75,0.0
2019-08-24,1,6.71,0.0
2019-07-12,41,6.01,0.0
2020-07-12,15,18.78,0.0
2019-04-15,54,6.51,0.0
2021-08-01,66,6.31,0.0
2021-03-15,5,6.07,0.0
2021-04-09,56,28.75,30.0
2021-04-11,89,3.06,1.0
2019-09-09,52,5.68,0.0
2021-01-05,92,3.23,0.0
2021-03-10,48,11.82,0.0
2020-05-06,6,5.61,0.0
2019-06-04,81,5.11,0.0
2019-01-03,33,20.8,0.0
2019-09-27,62,5.7,0.0
2021-03-25,70,16.28,0.0
2020-03-29,79,3.75,0.0
2021-03-23,28,15.23,0.0
2021-06-18,59,23.37,75.0
2021-06-05,89,3.06,1.0
2021-12-19,61,18.53,0.0
2019-07-20,79,3.75,0.0
2021-08-31,65,20.02,0.0
2019-04-05,85,4.02,0.0
2021-03-29,58,13.66,0.0
2020-04-09,53,7.87,0.0
2019-07-08,42,2.91,0.0
2019-12-24,27,26.21,0.0
2019-01-11,50,26.37,0.0
2021-04-04,49,1.39,0.0
2020-03-01,92,3.23,0.0
2019-05-08,77,7.7,0.0
2019-03-08,34,27.47,0.0
2019-07-01,10,21.13,0.0
2020-04-29,4,26.42,31.0
2020-01-17,100,2.48,0.0
2021-09-21,49,1.39,3.0
2019-04-27,81,5.11,0.0
2019-04-28,26,7.55,1.0
2019-10-15,43,7.13,0.0
2020-08-10,5,6.07,0.0
2021-08-12,85,4.02,0.0
2019-04-27,42,2.91,0.0
2021-05-29,41,6.01,0.0
2019-01-28,83,8.55,0.0
2020-04-14,49,1.39,1.0
2020-07-25,81,5.11,0.0
2020-04-06,86,6.5,0.0
2020-10-02,50,26.37,0.0
2019-12-24,7,8.1,0.0
2019-02-24,7,8.1,0.0
2020-11-23,66,6.31,0.0
2021-12-20,52,5.68,0.0
2021-07-02,42,2.91,2.0
2020-01-15,19,2.89,110.0
2019-06-02,20,7.95,0.0
2021-12-13,70,16.28,0.0
2020-09-18,26,7.55,0.0
2019-06-21,77,7.7,0.0
2021-01-16,7,8.1,0.0
2019-01-05,50,26.37,1.0
2021-01-16,34,27.47,0.0
2021-06-09,2,15.09,0.0
2021-03-22,70,16.28,0.0
2020-07-17,96,21.93,0.0
2020-03-06,84,19.77,0.0
2020-11-12,94,5.71,0.0
2019-09-15,69,26.04,0.0
2020-04-22,29,2.43,0.0
2019-11-28,72,6.53,0.0
2020-10-21,36,21.14,0.0
2019-08-14,48,11.82,0.0
2019-05-16,89,3.06,1.0
2020-11-23,23,10.86,0.0
2019-07-04,48,11.82,0.0
2019-08-27,82,5.45,0.0
2021-03-29,95,19.04,0.0
2021-03-07,10,21.13,0.0
2020-01-11,62,5.7,0.0
2019-07-30,79,3.75,0.0
2021-05-26,51,17.55,0.0
2021-04-15,13,4.18,39.0
2020-07-18,54,6.51,0.0
2019-05-08,1,6.71,0.0
2019-02-27,44,5.5,1.0
2020-12-14,11,19.48,0.0
2019-09-17,27,26.21,0.0
2019-01-21,100,2.48,0.0
2021-10-22,91,15.46,1.0
2021-06-29,32,3.86,0.0
2019-10-12,66,6.31,0.0
2020-12-12,100,2.48,0.0
2019-02-11,32,3.86,0.0
2021-06-10,24,7.91,1.0
2020-06-05,94,5.71,0.0
2021-02-19,51,17.55,0.0
2019-12-01,60,15.69,0.0
2019-08-01,45,23.43,3.0
2021-12-09,86,6.5,0.0
2019-03-02,66,6.31,0.0
2020-03-23,74,4.11,0.0
2021-04-19,62,5.7,0.0
2021-06-15,90,7.71,1.0
2020-05-25,53,7.87,0.0
2020-12-09,57,3.93,0.0
2020-09-04,71,3.98,0.0
2021-07-14,90,7.71,1.0
2020-02-19,43,7.13,0.0
2019-04-28,54,6.51,0.0
2020-06-16,28,15.23,0.0
2020-09-15,90,7.71,2.0
2021-10-08,44,5.5,0.0
2020-12-09,19,2.89,138.0
2021-08-16,41,6.01,0.0
2020-11-20,10,21.13,0.0
2021-05-09,13,4.18,38.0
2019-04-13,50,26.37,0.0
2020-01-06,88,16.06,0.0
2020-03-02,25,6.23,0.0
2021-09-20,97,28.65,0.0
2021-11-20,61,18.53,0.0
2019-11-25,23,10.86,8.0
2021-07-25,79,3.75,0.0
2019-05-04,17,6.21,0.0
2019-11-30,45,23.43,0.0
2020-11-09,34,27.47,0.0
2019-05-08,92,3.23,0.0
2020-09-12,27,26.21,0.0
2020-06-05,47,8.01,0.0
2020-07-21,78,2.99,0.0
2021-10-29,48,11.82,0.0
2020-10-29,33,20.8,0.0
2019-07-18,46,6.89,0.0
2021-10-25,37,7.36,0.0
2020-09-16,100,2.48,0.0
2019-02-21,11,19.48,0.0
2021-11-21,82,5.45,0.0
2021-09-27,17,6.21,0.0
2020-04-23,47,8.01,0.0
2021-09-27,40,22.67,0.0
2020-01-28,2,15.09,0.0
2021-05-05,11,19.48,1.0
2021-09-25,60,15.69,0.0
2019-12-15,3,29.22,0.0
2019-02-15,34,27.47,0.0
2019-10-17,82,5.45,0.0
2019-06-09,80,53.98,0.0
2021-02-16,2,15.09,0.0
2021-08-08,61,18.53,0.0
2021-02-12,92,3.23,0.0
2021-02-03,2,15.09,0.0
2019-11-13,98,5.0,0.0
2021-06-15,27,26.21,0.0
2021-09-01,51,17.55,0.0
2021-08-21,14,3.9,0.0
2019-06-25,17,6.21,0.0
2019-05-28,28,15.23,0.0
2021-06-18,60,15.69,0.0
2021-12-24,82,5.45,0.0
2021-10-17,82,5.45,0.0
2021-10-01,92,3.23,0.0
2021-09-02,80,53.98,1.0
2020-01-31,96,21.93,0.0
2019-07-15,2,15.09,0.0
2021-02-16,59,23.37,30.0
2020-09-27,58,13.66,0.0
2019-01-04,82,5.45,0.0
2019-04-03,84,19.77,0.0
2020-11-17,2,15.09,0.0
2020-08-31,58,13.66,0.0
2020-08-17,10,21.13,0.0
2019-03-08,94,5.71,0.0
2021-06-09,57,3.93,0.0
2020-06-23,32,3.86,0.0
2019-12-06,70,16.28,0.0
2020-04-05,39,19.03,0.0
2021-06-01,89,3.06,1.0
2019-07-17,16,3.21,216.0
2020-12-25,76,17.93,70.0
2021-12-14,53,7.87,0.0
2019-04-07,70,16.28,0.0
2019-05-20,69,26.04,0.0
2020-04-02,8,24.98,0.0
2020-11-30,69,26.04,0.0
2019-08-06,44,5.5,0.0
2021-09-15,66,6.31,0.0
2019-12-28,63,3.74,0.0
2019-05-31,33,20.8,0.0
2019-06-10,58,13.66,0.0
2021-10-23,30,5.08,0.0
2021-03-26,69,26.04,0.0
2021-07-01,29,2.43,1.0
2021-09-06,16,3.21,0.0
2019-02-09,1,6.71,0.0
2020-11-20,12,4.87,4.0
2021-11-28,57,3.93,0.0
2019-08-10,43,7.13,0.0
2020-04-09,57,3.93,0.0
2020-09-22,7,8.1,0.0
2020-12-12,6,5.61,0.0
2020-10-08,31,5.62,1.0
2021-11-02,78,2.99,0.0
2019-05-08,97,28.65,0.0
2019-05-12,41,6.01,0.0
2020-01-18,57,3.93,0.0
2020-11-24,73,5.16,7.0
2020-03-08,94,5.71,0.0
2020-01-24,43,7.13,0.0
2021-03-17,62,5.7,0.0
2021-09-20,56,28.75,18.0
2021-04-07,3,29.22,1.0
2019-10-09,26,7.55,0.0
2019-07-15,92,3.23,0.0
2021-06-06,82,5.45,0.0
2020-01-15,79,3.75,0.0
2020-09-06,98,5.0,0.0
2021-02-22,30,5.08,0.0
2019-01-10,55,6.63,0.0
2019-07-02,49,1.39,1.0
2021-10-05,33,20.8,0.0
2020-04-20,33,20.8,0.0
2021-11-07,45,23.43,2.0
2019-08-06,49,1.39,2.0
2021-12-21,11,19.48,0.0
2020-03-01,49,1.39,3.0
2021-03-29,9,3.91,47.0
2021-12-22,74,4.11,0.0
2020-06-12,91,15.46,0.0
2020-05-12,66,6.31,0.0
2020-01-01,22,19.05,0.0
2020-03-13,24,7.91,0.0
2020-10-14,76,17.93,46.0
2020-06-12,96,21.93,0.0
2021-11-13,42,2.91,1.0
2021-08-07,45,23.43,6.0
2019-05-20,80,53.98,2.0
2020-09-11,68,8.7,0.0
2020-11-12,96,21.93,0.0
2020-01-20,61,18.53,0.0
2020-06-09,12,4.87,12.0
2019-04-02,73,5.16,0.0
2020-03-27,9,3.91,0.0
2019-06-03,71,3.98,0.0
2019-06-08,60,15.69,0.0
2019-02-10,58,13.66,0.0
2020-05-13,59,23.37,47.0
2020-09-12,100,2.48,0.0
2021-10-28,55,6.63,0.0
2021-12-21,85,4.02,0.0
2020-08-08,29,2.43,0.0
2021-04-09,24,7.91,0.0
2019-06-08,87,7.22,0.0
2020-04-25,66,6.31,0.0
2020-04-24,98,5.0,0.0
2019-06-23,26,7.55,0.0
2020-07-15,13,4.18,60.0
2021-11-26,49,1.39,1.0
2019-12-05,2,15.09,0.0
2019-11-20,40,22.67,0.0
2021-05-09,92,3.23,1.0
2021-11-08,4,26.42,13.0
2020-03-15,92,3.23,1.0
2021-03-11,13,4.18,31.0
2019-09-19,32,3.86,0.0
2019-07-01,76,17.93,47.0
2019-09-08,4,26.42,34.0
2020-01-19,60,15.69,0.0
2019-08-22,40,22.67,0.0
2021-09-06,85,4.02,0.0
2020-06-20,4,26.42,69.0
2019-06-24,11,19.48,0.0
2019-11-16,62,5.7,0.0
2019-11-04,24,7.91,0.0
2019-02-14,89,3.06,0.0
2019-07-19,18,18.82,0.0
2020-06-08,30,5.08,0.0
2020-07-17,75,5.6,0.0
2019-02-12,30,5.08,0.0
2020-08-29,87,7.22,0.0
2020-08-26,58,13.66,0.0
2021-11-30,89,3.06,0.0
2020-12-05,70,16.28,0.0
2020-09-02,44,5.5,1.0
2020-12-05,60,15.69,0.0
2021-03-25,98,5.0,0.0
2019-09-23,69,26.04,0.0
2019-12-31,21,23.23,7.0
2019-05-06,52,5.68,0.0
2021-11-25,6,5.61,0.0
2021-04-16,84,19.77,0.0
2020-05-12,43,7.13,0.0
2021-11-11,49,1.39,2.0
2019-10-25,11,19.48,0.0
2020-07-26,78,2.99,0.0
2019-11-19,5,6.07,0.0
2019-06-08,38,10.8,0.0
2019-06-11,26,7.55,0.0
2020-02-21,52,5.68,0.0
2020-03-17,13,4.18,12.0
2021-12-31,82,5.45,0.0
2019-05-29,54,6.51,0.0
2019-04-23,95,19.04,0.0
2020-05-14,43,7.13,0.0
2020-04-23,83,8.55,0.0
2020-12-02,96,21.93,0.0
2020-02-04,22,19.05,0.0
2020-03-20,12,4.87,10.0
2021-12-13,17,6.21,0.0
2020-11-06,9,3.91,93.0
2019-10-17,54,6.51,0.0
2019-01-20,27,26.21,0.0
2020-04-01,37,7.36,0.0
2019-02-16,28,15.23,0.0
2019-01-18,97,28.65,0.0
2020-08-26,40,22.67,0.0
2019-05-27,1,6.71,0.0
2020-07-22,44,5.5,0.0
2019-12-26,96,21.93,0.0
2021-09-17,73,5.16,7.0
2021-01-11,45,23.43,0.0
2020-12-22,77,7.7,0.0
2020-12-10,3,29.22,1.0
2019-07-05,36,21.14,0.0
2019-06-29,60,15.69,0.0
2020-07-28,87,7.22,0.0
2019-01-11,70,16.28,0.0
2020-11-05,27,26.21,0.0
2019-06-04,48,11.82,0.0
2020-06-01,71,3.98,0.0
2021-11-06,63,3.74,0.0
2020-12-01,13,4.18,11.0
2019-07-01,91,15.46,0.0
2019-06-02,2,15.09,0.0
2019-04-29,39,19.03,0.0
2019-02-19,47,8.01,0.0
2019-11-17,96,21.93,0.0
2020-11-22,10,21.13,0.0
2021-07-04,72,6.53,0.0
2019-08-30,83,8.55,0.0
2021-08-06,36,21.14,0.0
2021-01-07,68,8.7,0.0
2020-01-22,95,19.04,0.0
2020-12-03,7,8.1,0.0
2020-07-20,42,2.91,1.0
2020-02-20,70,16.28,0.0
2021-01-18,41,6.01,0.0
2021-11-30,17,6.21,0.0
2021-11-23,44,5.5,0.0
2019-09-28,50,26.37,0.0
2021-12-31,6,5.61,0.0
2021-02-25,80,53.98,0.0
2021-11-30,90,7.71,1.0
2021-12-14,23,10.86,0.0
2021-12-04,37,7.36,0.0
2020-08-18,49,1.39,3.0
2020-07-15,67,7.0,36.0
2019-05-10,5,6.07,0.0
2021-07-26,54,6.51,0.0
2020-07-07,84,19.77,0.0
2021-11-02,13,4.18,16.0
2021-08-26,6,5.61,0.0
2021-01-03,92,3.23,0.0
2019-08-08,20,7.95,0.0
2021-03-30,39,19.03,0.0
2019-08-11,93,12.44,0.0
2019-12-30,13,4.18,8.0
2020-03-08,79,3.75,0.0
2021-03-20,59,23.37,47.0
2021-04-17,12,4.87,8.0
2019-06-20,75,5.6,0.0
2019-12-25,30,5.08,0.0
2020-02-18,91,15.46,0.0
2020-01-05,11,19.48,0.0
2021-08-27,63,3.74,0.0
2021-03-16,29,2.43,0.0
2021-04-01,57,3.93,0.0
2020-06-09,23,10.86,11.0
2019-02-09,31,5.62,0.0
2020-10-04,1,6.71,0.0
2020-05-06,62,5.7,0.0
2020-05-30,89,3.06,0.0
2019-03-08,98,5.0,0.0
2020-11-03,93,12.44,0.0
2019-05-27,58,13.66,0.0
2020-05-25,98,5.0,0.0
2019-04-25,15,18.78,0.0
2020-11-01,99,5.32,0.0
2020-01-10,5,6.07,0.0
2019-02-08,50,26.37,0.0
2021-04-13,25,6.23,2.0
2021-05-03,29,2.43,0.0
2020-08-20,51,17.55,0.0
2019-04-07,32,3.86,0.0
2021-11-20,22,19.05,0.0
2021-11-28,76,17.93,30.0
2019-10-12,84,19.77,0.0
2019-08-10,31,5.62,0.0
2019-03-01,73,5.16,0.0
2021-07-18,39,19.03,0.0
2020-05-16,100,2.48,0.0
2019-05-13,26,7.55,0.0
2021-07-19,41,6.01,0.0
2021-08-08,40,22.67,0.0
2020-12-01,42,2.91,0.0
2019-04-04,33,20.8,0.0
2021-12-25,4,26.42,31.0
2019-07-07,2,15.09,0.0
2021-06-29,62,5.7,0.0
2019-09-30,38,10.8,0.0
2019-08-18,64,16.09,0.0
2020-06-14,7,8.1,0.0
2020-08-14,23,10.86,0.0
2019-07-20,47,8.01,0.0
2021-07-09,3,29.22,4.0
2021-09-04,17,6.21,0.0
2019-05-10,27,26.21,0.0
2021-04-13,59,23.37,47.0
2020-03-21,15,18.78,0.0
2020-01-24,5,6.07,0.0
2019-05-16,11,19.48,1.0
2021-09-13,82,5.45,0.0
2020-09-26,2,15.09,0.0
2021-06-17,10,21.13,0.0
2021-03-01,59,23.37,18.0
2020-03-28,18,18.82,0.0
2019-10-10,73,5.16,0.0
2020-12-25,9,3.91,90.0
2021-06-09,71,3.98,1.0
2020-03-28,63,3.74,0.0
2021-12-26,6,5.61,0.0
2021-07-07,67,7.0,8.0
2021-11-14,54,6.51,0.0
2020-08-16,42,2.91,1.0
2021-11-12,72,6.53,0.0
2020-12-15,79,3.75,0.0
2019-06-19,86,6.5,0.0
2021-03-11,3,29.22,3.0
2019-12-27,51,17.55,0.0
2021-11-25,58,13.66,0.0
2021-07-01,76,17.93,96.0
2019-12-22,24,7.91,0.0
2019-08-11,78,2.99,0.0
2020-10-18,29,2.43,0.0
2020-01-23,96,21.93,0.0
2019-03-11,26,7.55,0.0
2021-03-23,44,5.5,0.0
2021-08-19,39,19.03,0.0
2021-06-21,75,5.6,0.0
2021-09-07,76,17.93,57.0
2019-01-28,77,7.7,0.0
2020-11-13,44,5.5,0.0
2020-06-14,72,6.53,0.0
2021-06-01,59,23.37,41.0
2019-06-08,23,10.86,20.0
2021-12-26,43,7.13,0.0
2020-02-01,65,20.02,0.0
2021-10-17,30,5.08,0.0
2019-03-08,19,2.89,224.0
2019-10-01,78,2.99,0.0
2021-08-26,99,5.32,0.0
2020-03-22,90,7.71,0.0
2021-08-04,21,23.23,11.0
2021-10-27,38,10.8,80.0
2019-11-28,80,53.98,0.0
2019-11-13,52,5.68,0.0
2020-04-16,66,6.31,0.0
2021-09-20,92,3.23,0.0
2021-08-30,75,5.6,0.0
2020-07-24,64,16.09,0.0
2021-04-01,20,7.95,0.0
2021-12-15,68,8.7,0.0
2019-03-12,73,5.16,0.0
2019-05-22,25,6.23,1.0
2020-12-15,2,15.09,0.0
2021-10-05,37,7.36,0.0
2020-09-30,80,53.98,0.0
2019-01-21,58,13.66,0.0
2020-02-25,19,2.89,132.0
2021-12-31,35,4.36,0.0
2019-08-31,77,7.7,0.0
2019-04-29,57,3.93,0.0
2019-07-24,100,2.48,0.0
2020-05-07,24,7.91,0.0
2019-08-24,41,6.01,0.0
2020-09-15,98,5.0,0.0
2021-02-13,39,19.03,0.0
2021-08-24,59,23.37,41.0
2020-01-25,32,3.86,0.0
2019-04-30,33,20.8,0.0
2019-07-25,43,7.13,0.0
2021-02-06,78,2.99,0.0
2019-10-25,8,24.98,0.0
2021-06-12,4,26.42,59.0
2020-06-11,57,3.93,0.0
2021-02-17,59,23.37,31.0
2020-08-01,89,3.06,2.0
2020-03-10,65,20.02,0.0
2020-07-03,29,2.43,0.0
2019-09-29,16,3.21,122.0
2021-03-12,61,18.53,0.0
2021-05-04,54,6.51,0.0
2021-09-14,42,2.91,2.0
2019-06-06,53,7.87,0.0
2019-02-14,21,23.23,14.0
2021-06-13,31,5.62,0.0
2021-12-01,19,2.89,120.0
2019-05-08,90,7.71,1.0
2020-03-07,42,2.91,2.0
2021-10-03,91,15.46,0.0
2019-06-05,44,5.5,0.0
2021-12-06,11,19.48,0.0
2020-10-28,95,19.04,0.0
2019-05-27,100,2.48,0.0
2020-06-01,4,26.42,39.0
2021-09-04,24,7.91,0.0
2021-10-16,78,2.99,0.0
2020-12-06,84,19.77,0.0
2019-10-29,92,3.23,0.0
2021-04-24,60,15.69,0.0
2019-03-20,97,28.65,0.0
2019-11-10,47,8.01,0.0
2021-08-21,59,23.37,56.0
2020-10-13,38,10.8,66.0
2020-02-01,78,2.99,0.0
2019-10-17,26,7.55,0.0
2019-05-24,14,3.9,0.0
2020-02-03,95,19.04,0.0
2020-10-23,41,6.01,0.0
2021-09-04,78,2.99,0.0
2019-08-09,11,19.48,0.0
2021-06-23,25,6.23,3.0
2020-09-08,3,29.22,4.0
2021-01-02,6,5.61,0.0
2019-06-01,51,17.55,0.0
2021-10-15,95,19.04,0.0
2019-11-16,22,19.05,0.0
2020-02-20,75,5.6,0.0
2021-12-16,78,2.99,0.0
2019-07-02,21,23.23,14.0
2021-08-07,85,4.02,0.0
2021-07-08,23,10.86,1.0
2020-06-25,38,10.8,0.0
2019-11-25,63,3.74,0.0
2021-04-15,47,8.01,0.0
2020-12-14,95,19.04,0.0
2021-11-26,66,6.31,0.0
2020-10-29,89,3.06,2.0
2020-07-09,70,16.28,0.0
2021-02-14,73,5.16,4.0
2021-08-10,16,3.21,0.0
2021-01-24,45,23.43,1.0
2019-09-29,34,27.47,0.0
2020-05-11,58,13.66,0.0
2019-06-16,63,3.74,0.0
2020-02-09,50,26.37,0.0
2021-05-27,22,19.05,0.0
2021-02-15,45,23.43,2.0
2021-07-02,57,3.93,0.0
2019-03-31,3,29.22,0.0
2020-05-24,48,11.82,0.0
2021-12-01,35,4.36,0.0
2021-06-05,22,19.05,0.0
2019-04-07,37,7.36,0.0
2020-06-17,4,26.42,50.0
2021-06-03,45,23.43,4.0
2021-08-16,76,17.93,47.0
2020-05-31,40,22.67,0.0
2021-09-16,43,7.13,0.0
2019-04-10,65,20.02,0.0
2019-02-19,15,18.78,0.0
2019-12-04,11,19.48,0.0
2019-12-15,79,3.75,0.0
2021-02-26,50,26.37,0.0
2021-05-24,42,2.91,1.0
2021-05-18,88,16.06,0.0
2021-12-02,61,18.53,0.0
2021-09-17,42,2.91,1.0
2019-05-05,14,3.9,0.0
2020-04-29,24,7.91,0.0
2021-02-28,72,6.53,0.0
2020-07-21,62,5.7,0.0
2021-06-27,68,8.7,0.0
2019-02-11,55,6.63,0.0
2020-10-23,47,8.01,0.0
2019-04-16,28,15.23,0.0
2021-01-02,36,21.14,0.0
2021-04-11,4,26.42,26.0
2019-09-02,84,19.77,0.0
2021-06-03,65,20.02,0.0
2019-03-26,84,19.77,0.0
2021-10-28,51,17.55,0.0
2020-04-29,39,19.03,0.0
2021-09-24,69,26.04,0.0
2020-03-27,40,22.67,0.0
2019-04-29,74,4.11,0.0
2021-12-21,95,19.04,0.0
2019-01-09,63,3.74,0.0
2020-12-24,94,5.71,0.0
2020-09-04,97,28.65,0.0
2020-06-27,19,2.89,506.0
2019-12-11,92,3.23,0.0
2019-02-14,56,28.75,12.0
2019-03-15,63,3.74,0.0
2021-10-07,61,18.53,0.0
2019-12-06,71,3.98,0.0
2019-10-12,99,5.32,0.0
2021-05-26,53,7.87,0.0
2020-04-04,49,1.39,1.0
2020-03-17,54,6.51,0.0
2019-08-08,80,53.98,1.0
2020-04-15,35,4.36,0.0
2019-12-05,66,6.31,0.0
2020-03-14,49,1.39,2.0
2019-06-04,75,5.6,0.0
2021-11-07,2,15.09,0.0
2020-03-22,32,3.86,0.0
2020-07-20,63,3.74,0.0
2021-08-24,100,2.48,0.0
2021-08-31,42,2.91,2.0
2020-03-03,94,5.71,0.0
2019-02-01,25,6.23,1.0
2019-12-18,44,5.5,0.0
2021-05-13,82,5.45,0.0
2020-05-15,65,20.02,0.0
2019-06-11,37,7.36,0.0
2021-05-02,67,7.0,5.0
2020-11-06,48,11.82,0.0
2019-04-29,68,8.7,0.0
2020-04-29,63,3.74,0.0
2021-12-10,30,5.08,0.0
2019-12-02,19,2.89,67.0
2019-07-27,37,7.36,0.0
2021-03-27,10,21.13,0.0
2020-11-01,8,24.98,0.0
2019-03-25,71,3.98,0.0
2021-06-28,48,11.82,0.0
2021-02-10,87,7.22,0.0
2021-08-15,14,3.9,0.0
2019-07-31,47,8.01,0.0
2021-10-14,48,11.82,0.0
2019-12-04,59,23.37,24.0
2020-10-24,88,16.06,0.0
2020-06-15,28,15.23,0.0
2019-09-19,31,5.62,0.0
2020-04-25,6,5.61,0.0
2019-05-03,12,4.87,14.0
2019-08-16,24,7.91,0.0
2019-08-03,23,10.86,26.0
2019-11-30,52,5.68,0.0
2021-04-19,36,21.14,0.0
2020-04-23,25,6.23,1.0
2020-06-28,52,5.68,0.0
2020-04-02,59,23.37,34.0
2019-02-16,33,20.8,0.0
2021-04-11,25,6.23,1.0
2021-05-26,97,28.65,0.0
2020-01-25,26,7.55,0.0
2021-10-21,59,23.37,49.0
2020-04-03,37,7.36,0.0
2019-03-31,27,26.21,0.0
2021-11-09,99,5.32,0.0
2019-01-13,2,15.09,0.0
2019-03-19,59,23.37,26.0
2021-04-28,75,5.6,0.0
2019-06-05,62,5.7,0.0
2021-12-11,89,3.06,2.0
2021-08-14,18,18.82,0.0
2020-07-16,98,5.0,0.0
2021-12-08,29,2.43,0.0
2020-11-30,92,3.23,0.0
2020-12-03,39,19.03,0.0
2021-12-19,43,7.13,0.0
2019-03-07,32,3.86,0.0
2021-01-05,96,21.93,0.0
2019-07-10,38,10.8,0.0
2021-11-23,77,7.7,0.0
2019-09-22,36,21.14,0.0
2019-11-22,42,2.91,2.0
2020-08-12,81,5.11,0.0
2020-04-02,62,5.7,0.0
2019-12-10,62,5.7,0.0
2021-10-04,77,7.7,0.0
2019-12-20,89,3.06,1.0
2019-12-06,6,5.61,0.0
2021-12-05,57,3.93,0.0
2020-07-27,52,5.68,0.0
2020-06-06,25,6.23,2.0
2021-02-19,26,7.55,0.0
2020-03-03,91,15.46,0.0
2021-07-07,37,7.36,1.0
2021-10-15,78,2.99,0.0
2019-12-14,27,26.21,0.0
2020-10-01,48,11.82,0.0
2020-06-30,57,3.93,0.0
2019-06-17,82,5.45,0.0
2021-02-22,66,6.31,0.0
2019-01-02,58,13.66,0.0
2019-03-28,22,19.05,0.0
2019-02-12,62,5.7,0.0
2021-08-10,91,15.46,0.0
2021-11-30,80,53.98,0.0
2021-04-19,24,7.91,1.0
2021-11-24,57,3.93,0.0
2020-12-29,74,4.11,0.0
2021-02-19,40,22.67,0.0
2021-05-25,6,5.61,0.0
2021-06-09,81,5.11,0.0
2020-10-25,85,4.02,0.0
2021-08-23,45,23.43,3.0
2019-09-30,98,5.0,0.0
2020-02-25,21,23.23,10.0
2019-12-11,95,19.04,0.0
2020-07-13,37,7.36,1.0
2019-05-19,26,7.55,0.0
2019-08-16,42,2.91,2.0
2019-10-03,8,24.98,0.0
2021-07-30,19,2.89,414.0
2020-04-23,100,2.48,0.0
2019-11-06,52,5.68,0.0
2019-02-08,88,16.06,0.0
2020-12-08,94,5.71,0.0
2020-06-29,36,21.14,0.0
2019-08-15,68,8.7,0.0
2019-07-05,65,20.02,0.0
2019-09-07,15,18.78,0.0
2020-01-27,91,15.46,0.0
2021-10-03,69,26.04,0.0
2021-12-23,36,21.14,0.0
2021-04-18,19,2.89,213.0
2020-04-28,55,6.63,0.0
2020-02-24,56,28.75,11.0
2021-08-13,17,6.21,0.0
2020-06-21,55,6.63,0.0
2020-04-30,81,5.11,0.0
2021-08-12,34,27.47,0.0
2021-01-05,89,3.06,0.0
2021-06-13,76,17.93,69.0
2021-01-05,32,3.86,0.0
2020-08-08,97,28.65,0.0
2021-09-30,39,19.03,0.0
2021-02-01,28,15.23,0.0
2020-10-19,90,7.71,1.0
2019-08-20,71,3.98,0.0
2021-07-14,18,18.82,0.0
2019-02-19,36,21.14,0.0
2021-03-20,74,4.11,0.0
2021-04-16,42,2.91,0.0
2019-11-19,12,4.87,3.0
2020-04-17,38,10.8,0.0
2021-03-27,23,10.86,2.0
2021-06-18,32,3.86,0.0
2021-07-18,59,23.37,47.0
2020-10-29,11,19.48,0.0
2021-04-21,67,7.0,4.0
2019-08-06,22,19.05,0.0
2019-11-27,79,3.75,0.0
2020-08-13,20,7.95,0.0
2021-12-11,12,4.87,5.0
2019-05-08,46,6.89,0.0
2019-11-24,23,10.86,3.0
2021-08-18,18,18.82,0.0
2020-10-24,92,3.23,0.0
2021-02-04,89,3.06,2.0
2019-10-12,80,53.98,0.0
2020-07-03,26,7.55,0.0
2020-11-11,33,20.8,0.0
2020-01-20,30,5.08,0.0
2020-12-07,54,6.51,0.0
2019-01-30,4,26.42,21.0
2019-04-18,61,18.53,0.0
2021-03-12,79,3.75,0.0
2019-10-20,43,7.13,0.0
2021-12-20,5,6.07,0.0
2021-10-16,86,6.5,0.0
2020-08-23,42,2.91,0.0
2021-04-07,78,2.99,0.0
2021-12-02,64,16.09,0.0
2021-04-24,97,28.65,0.0
2019-12-24,69,26.04,0.0
2021-11-21,5,6.07,0.0
2020-02-22,83,8.55,0.0
2020-11-05,40,22.67,0.0
2019-02-04,58,13.66,0.0
2021-01-24,61,18.53,0.0
2021-04-19,14,3.9,0.0
2021-02-28,22,19.05,0.0
2020-05-07,89,3.06,0.0
2019-09-29,99,5.32,0.0
2020-09-02,70,16.28,0.0
2020-09-18,1,6.71,0.0
2019-06-24,56,28.75,21.0
2020-06-06,49,1.39,4.0
2020-06-22,5,6.07,0.0
2020-10-26,8,24.98,0.0
2020-03-19,51,17.55,0.0
2019-10-26,86,6.5,0.0
2019-05-07,62,5.7,0.0
2020-04-20,36,21.14,0.0
2021-07-22,32,3.86,0.0
2019-01-20,26,7.55,1.0
2019-06-22,90,7.71,2.0
2021-05-25,45,23.43,3.0
2019-09-23,27,26.21,0.0
2019-07-12,20,7.95,0.0
